client_id,time,day,month,code,type_description,amount,target
84714077,0.0,237,7,5411,0,-15709.96,1
86337937,72369.0,290,9,6011,2,-6737.75,0
86819230,49164.0,402,13,6011,2,-67377.47,0
89701672,58170.0,187,6,5999,0,-468138.68,0
31394137,0.0,82,2,5977,0,-136574.14,0
14652932,39351.0,210,6,5331,0,-2178.54,1
79637922,51013.0,441,14,5499,0,-1778.77,0
87252636,66484.0,186,6,6010,4,137000.86,1
30654137,76029.0,68,2,5411,0,-7142.24,1
81095386,51020.0,95,3,6011,4,2245.92,0
70178916,64172.0,430,14,6011,4,22459.16,1
73617207,53278.0,41,1,6010,1,179673.26,1
13234632,65269.0,231,7,5411,0,-10847.77,0
73263344,50051.0,76,2,6011,5,-16170.59,0
73872662,77256.0,87,2,5331,0,-2515.43,1
82114742,45840.0,377,12,5411,0,-2288.59,0
63294650,26160.0,318,10,3000,0,-319683.65,0
93622268,73101.0,357,11,5411,0,-2966.41,1
44676756,38193.0,409,13,4814,3,-4491.83,1
12680585,0.0,186,6,5814,0,-4222.32,0
46967136,30780.0,392,12,4829,1,-741152.2,1
21417943,29420.0,91,3,6010,1,46557.83,1
12611230,46542.0,219,7,5411,0,-16837.63,0
79637922,61421.0,423,13,5411,0,-30185.11,1
93805180,27680.0,424,13,4814,3,-3368.87,0
22060157,39920.0,55,1,5411,0,-18641.1,1
7063514,54243.0,254,8,5411,0,-3683.3,0
78157637,9876.0,24,0,4814,3,-3368.87,1
37274803,40813.0,73,2,4814,3,-6737.75,1
11701078,52247.0,13,0,6010,1,46737.51,0
93636779,30993.0,228,7,6011,4,11229.58,1
70780820,45599.0,335,11,6010,1,11386.79,0
8269375,35655.0,318,10,4814,3,-2245.92,1
23524823,54559.0,218,7,5411,0,-30724.13,1
96279007,70732.0,455,15,5411,0,-8197.59,0
11661930,47242.0,94,3,5511,0,-33172.18,0
32555286,74978.0,380,12,4814,3,-1122.96,0
76510478,29554.0,123,4,4829,1,-148230.44,1
70380464,28932.0,392,12,6011,2,-65131.56,0
5617583,0.0,215,7,5411,0,-18126.56,0
11365859,31540.0,249,8,4829,1,-101066.21,0
24494294,0.0,238,7,5651,0,-8062.84,1
32358446,53359.0,132,4,6011,2,-15721.41,1
93533984,45580.0,180,5,4829,5,-1122.96,0
52586875,46294.0,52,1,5331,0,-7433.98,1
80223109,38032.0,71,2,6011,2,-449183.15,0
5593463,0.0,336,11,5941,0,-60594.81,1
81673597,62320.0,278,9,6011,2,-110049.87,1
39434625,36209.0,12,0,6011,2,-67377.47,0
82268474,51985.0,310,10,5441,0,-7860.71,1
90820233,16578.0,172,5,6011,2,-179673.26,1
82824610,44606.0,211,6,4814,3,-3144.28,1
6764684,51075.0,372,12,5200,0,-2769.89,0
31069536,48593.0,280,9,6011,2,-449183.15,0
26044859,50758.0,111,3,6011,2,-898366.31,0
38691781,62903.0,69,2,6010,1,5370.43,1
54115697,54141.0,88,2,5499,0,-7389.06,1
47117781,60864.0,334,11,5331,0,-78584.59,0
43506154,64009.0,25,0,6011,2,-22459.16,0
16538259,33243.0,266,8,5999,0,-763.61,1
76043922,37309.0,271,8,6010,1,1392.47,0
61942604,35558.0,272,8,6011,4,2245915.77,0
63581453,58740.0,380,12,4814,3,-57401.12,1
15926326,63053.0,386,12,4814,3,-22459.16,1
38709240,46971.0,361,11,5942,0,-2605.26,0
18139443,69919.0,193,6,6536,6,669507.49,0
84203354,41212.0,251,8,4814,3,-1122.96,1
23999534,58488.0,296,9,4814,3,-1122.96,1
771111,78575.0,42,1,4814,3,-2245.92,1
27678812,0.0,129,4,5541,0,-1257.71,1
82794833,82515.0,284,9,6010,1,269509.89,0
12547506,38276.0,163,5,5541,0,-17574.29,1
89748062,31210.0,269,8,6010,1,67377.47,0
27573266,76093.0,250,8,5814,0,-4738.88,1
28893182,18205.0,203,6,6011,2,-8983.66,0
71900602,65541.0,104,3,4814,3,-2245.92,1
99201267,36678.0,188,6,6011,2,-8983.66,0
37733305,43710.0,217,7,6011,2,-67377.47,0
79278466,47574.0,447,14,5499,0,-11275.62,0
51299910,57313.0,270,8,5200,0,-1909.03,1
98165114,62133.0,316,10,7994,0,-1392.47,1
27270006,47960.0,293,9,6010,1,8983.66,0
9659888,66919.0,318,10,6536,6,78607.05,1
40823032,77873.0,357,11,4814,3,-1122.96,1
37466831,53089.0,242,7,6011,4,22459.16,0
43750327,35462.0,127,4,6011,2,-112295.79,0
71211832,27420.0,288,9,6010,2,-19861.53,1
35490790,48891.0,363,11,6011,2,-42672.4,0
64647717,35378.0,109,3,5499,0,-2731.48,1
71017308,0.0,411,13,5814,0,-9567.6,0
84712006,68898.0,229,7,6011,2,-269509.89,1
15058566,20237.0,239,7,5411,0,-8160.31,0
44353987,41760.0,29,0,6011,2,-336887.37,1
28328519,51134.0,244,8,6011,2,-44918.32,0
10373501,63307.0,248,8,6011,4,224591.58,0
70665012,42008.0,399,13,4814,3,-2245.92,1
19805868,27562.0,84,2,6010,1,5906.76,0
29482649,58201.0,244,8,5651,0,-31420.36,1
25533019,0.0,90,2,5541,0,-23548.43,0
21205194,59216.0,286,9,6011,2,-56147.89,0
69683810,80751.0,350,11,4814,3,-1122.96,0
96495568,60807.0,279,9,5699,0,-66928.29,1
27213328,82919.0,144,4,6010,1,376373.04,0
94750550,29591.0,310,10,4814,3,-8983.66,0
11734416,0.0,438,14,6011,5,-2245.92,1
20614300,51036.0,426,14,5812,0,-12880.33,1
56049007,53914.0,370,12,5999,0,-2425.59,1
21376002,32574.0,379,12,6011,2,-67377.47,1
70680,47857.0,169,5,6011,2,-224591.58,0
88478994,39520.0,223,7,5411,0,-3952.81,0
27621094,0.0,163,5,5499,0,-10956.7,0
70780820,26220.0,228,7,6010,1,5143.15,0
91942377,61294.0,364,12,5411,0,-3754.95,0
49637214,43742.0,441,14,6011,2,-89836.63,1
70780820,34680.0,315,10,6010,1,5996.6,1
26147466,51541.0,385,12,5411,0,-10870.23,0
5932441,0.0,150,4,4816,0,-66366.81,0
77275321,42411.0,116,3,4814,3,-4491.83,0
29087330,37090.0,327,10,6011,2,-44918.32,0
45757089,0.0,174,5,7994,0,-3368.87,1
28074722,1399.0,412,13,6011,2,-22459.16,0
82235884,69590.0,407,13,6010,1,5131.47,0
37353898,64420.0,101,3,4829,1,-15721.41,1
87252636,64510.0,126,4,6010,1,72093.9,0
67717770,0.0,407,13,5541,0,-23461.51,0
86738648,11452.0,8,0,4814,3,-2245.92,1
31360931,72881.0,263,8,6011,2,-8983.66,1
32159782,39368.0,315,10,5499,0,-2355.97,1
19805868,54257.0,65,2,6010,1,104435.08,0
4626343,0.0,69,2,4814,0,-22459.16,0
87252636,62121.0,446,14,6010,1,62054.65,0
27086597,39775.0,185,6,4814,3,-1572.14,1
63109769,79271.0,271,8,5812,0,-41549.44,0
84860898,46650.0,250,8,6011,2,-51656.06,1
36598627,43453.0,289,9,6011,2,-8983.66,1
84007462,43530.0,387,12,5499,0,-3750.68,1
92137488,0.0,302,9,5411,0,-31256.41,1
43380877,0.0,362,11,6011,2,-22459.16,0
61561173,41233.0,333,10,4829,1,-224591.58,1
96915138,30690.0,169,5,5411,0,-11796.67,0
36599781,85037.0,379,12,4814,3,-2245.92,0
28118312,62029.0,258,8,4829,1,-89836.63,1
22688666,73907.0,333,10,4829,1,-112295.79,0
61314860,48248.0,88,2,5411,0,-9384.11,0
58951062,29372.0,426,14,6011,2,-22459.16,0
85699963,67529.0,182,6,5411,0,-6203.22,0
38743206,47599.0,434,14,5411,0,-47074.39,1
18889791,40715.0,276,9,6010,1,24637.7,0
60293458,30414.0,371,12,4829,5,-14811.37,0
69465540,0.0,258,8,5964,0,-1441.88,1
24496856,61553.0,364,12,4829,1,-561478.94,1
82346103,50941.0,388,12,5331,0,-651.32,0
70780820,63355.0,75,2,6010,1,11274.5,0
74667149,65789.0,437,14,5411,0,-7478.9,0
19805868,45748.0,179,5,6010,1,18955.53,0
27466074,47851.0,56,1,4814,3,-2245.92,1
32478197,60424.0,239,7,5411,0,-82582.32,0
56049007,41664.0,206,6,5999,0,-1167.88,1
12069120,58083.0,389,12,4829,1,-22459.16,0
54186907,30748.0,427,14,6010,1,22343.49,0
87084168,25507.0,226,7,6010,1,561.48,1
82777756,20766.0,301,9,5912,0,-306.57,1
94308769,52284.0,141,4,6011,2,-8983.66,0
74250583,43464.0,236,7,4814,3,-2245.92,0
41276924,29230.0,39,1,4829,1,-480109.41,0
87084168,53366.0,226,7,6010,1,6063.97,1
66076043,42540.0,87,2,6011,2,-853447.99,1
15474511,82666.0,85,2,5499,0,-3705.76,0
8471690,58907.0,49,1,6011,2,-67377.47,1
70530157,58227.0,125,4,5499,0,-22459.16,1
82850833,37305.0,60,1,5912,0,-9192.53,0
71045231,0.0,452,14,5661,0,-44334.38,0
37863592,65615.0,63,2,5411,0,-992.69,1
26979327,48370.0,206,6,5411,0,-9254.07,1
11627221,21953.0,82,2,6011,2,-11229.58,0
30017172,41285.0,100,3,5411,0,-14717.49,0
88546834,65295.0,3,0,6011,4,44918.32,0
34987850,60248.0,454,14,5411,0,-15676.49,1
11077329,45659.0,335,11,4814,3,-1122.96,1
77335574,20377.0,361,11,5411,0,-1554.17,1
82817122,48244.0,3,0,4814,3,-2245.92,0
76922612,30453.0,254,8,4829,5,-449.18,0
95682784,67768.0,422,13,5499,0,-11645.07,1
91410708,43822.0,49,1,6010,1,267263.98,0
25270793,29567.0,412,13,4829,1,-31014.3,0
55708924,0.0,171,5,4816,0,-3368.87,1
14548818,61320.0,2,0,5411,0,-16897.82,1
34708457,43642.0,369,12,4829,1,-224591.58,0
17394948,51182.0,96,3,4814,3,-33688.74,1
72923403,67286.0,144,4,4814,3,-2470.51,1
28350897,54856.0,437,14,5812,0,-1572.14,0
96575251,59705.0,134,4,5655,0,-83098.88,1
70665012,38781.0,64,2,4829,1,-41324.85,0
92858142,67893.0,323,10,5699,0,-13453.04,0
29982886,50625.0,279,9,6011,2,-673774.73,0
70780820,31612.0,345,11,6010,1,6490.7,1
92326906,44571.0,127,4,6010,4,67377.47,1
64759433,66575.0,212,6,5641,0,-18989.22,0
54485932,0.0,252,8,5814,0,-3997.73,0
18501812,0.0,338,11,5411,0,-4672.63,0
82235884,53384.0,383,12,6010,1,20517.11,1
8359045,43565.0,300,9,6011,2,-224591.58,1
21638457,67809.0,147,4,5411,0,-11925.81,1
22344304,57232.0,321,10,5499,0,-5083.41,0
79637922,50319.0,381,12,4814,3,-898.37,0
32731799,72917.0,77,2,6011,2,-11229.58,0
19158728,78818.0,283,9,6010,1,473888.23,0
27290681,62180.0,435,14,6011,2,-44918.32,1
89492130,0.0,381,12,5411,0,-1987.64,1
57995454,69886.0,172,5,4814,3,-673.77,0
90859530,69062.0,291,9,5621,0,-17944.87,1
57224158,44809.0,404,13,4829,1,-8085.3,1
20352442,64325.0,144,4,6010,1,123525.37,1
90330427,72544.0,341,11,5411,0,-3052.2,0
41543568,42416.0,298,9,6011,4,1122957.89,1
40823032,46852.0,435,14,5411,0,-7851.72,1
82772349,0.0,229,7,5499,0,-3355.17,0
57413819,63896.0,386,12,6011,4,898366.31,0
99325652,54347.0,93,3,6011,2,-6737.75,1
86682224,0.0,102,3,5964,0,-1951.7,0
37211421,39433.0,373,12,6011,2,-179673.26,1
28434818,0.0,420,13,5411,0,-14418.78,0
74503949,37861.0,49,1,4829,1,-44918.32,1
88006900,26465.0,294,9,4829,1,-13475.49,0
24449837,15446.0,124,4,6011,2,-123525.37,1
86126078,63615.0,354,11,4814,3,-2245.92,0
15894791,39047.0,3,0,5814,0,-2436.82,0
53551644,30798.0,292,9,6011,2,-60639.73,1
32859557,76017.0,222,7,4814,3,-1122.96,1
9992069,27755.0,329,10,6011,2,-20213.24,0
37140818,76333.0,277,9,6011,2,-22459.16,1
84170310,53705.0,278,9,6011,2,-11229.58,0
68511053,43772.0,303,9,5499,0,-4305.42,1
80120933,61037.0,65,2,5411,0,-9365.47,1
79843482,0.0,61,2,5411,0,-2349.23,0
37889298,67474.0,162,5,5411,0,-28882.48,0
5443235,29183.0,211,6,6011,2,-134754.95,0
5478802,23422.0,86,2,6010,1,30769.05,1
26206148,69618.0,376,12,5411,0,-6355.94,0
85861930,75624.0,291,9,6010,1,7456.44,0
84826852,80534.0,299,9,6010,1,42852.07,1
84826852,33511.0,164,5,6010,1,26928.53,1
77335574,32018.0,382,12,6011,2,-2245.92,0
92491235,63560.0,349,11,5912,0,-19714.65,1
70326020,48388.0,83,2,5992,0,-3368.87,0
6506523,59545.0,440,14,6011,2,-33688.74,0
70780820,50730.0,76,2,6010,1,15878.62,1
58970569,77766.0,382,12,6011,4,157214.1,0
40538394,63547.0,403,13,5499,0,-3274.55,0
93533984,0.0,280,9,6012,6,152722.27,0
60711627,77723.0,399,13,6010,1,10780.4,0
92378036,60090.0,20,0,4814,3,-673.77,0
12053904,83904.0,439,14,4814,3,-1796.73,1
70530157,30897.0,304,10,4814,3,-13475.49,0
67044735,71884.0,248,8,4814,3,-4491.83,1
74993292,56824.0,36,1,6010,1,67669.44,0
68516664,39506.0,396,13,5999,0,-5188.07,0
7516658,53634.0,417,13,5411,0,-6382.89,1
46933914,67531.0,416,13,4814,3,-1122.96,0
16634239,0.0,264,8,5812,0,-8512.02,1
26285318,66855.0,301,9,5411,0,-3694.53,0
28565033,74008.0,309,10,5411,0,-2201.0,0
33492988,42213.0,169,5,4814,3,-1122.96,0
69101708,61324.0,334,11,4829,5,-5614.79,1
34376895,59540.0,135,4,6011,2,-44918.32,0
70780820,40515.0,255,8,6010,1,2784.94,0
41801454,37043.0,311,10,4829,1,-67377.47,0
51643659,54954.0,77,2,5411,0,-50611.94,1
72921986,0.0,202,6,7995,0,-22459.16,0
79610861,62262.0,218,7,4814,3,-22459.16,1
97599541,67355.0,406,13,6010,1,11229.58,1
98998782,39892.0,428,14,4814,3,-2245.92,0
14984900,38881.0,220,7,5331,0,-7928.08,0
80174742,42315.0,53,1,6011,2,-112295.79,0
14892960,31122.0,336,11,8999,0,-2281.4,0
54783576,25207.0,327,10,4814,3,-2245.92,0
6761809,58595.0,417,13,5912,0,-5374.48,1
60743141,53636.0,170,5,5912,0,-6346.96,1
76026954,35496.0,198,6,8999,0,-40022.22,0
97000670,30665.0,88,2,4829,1,-224591.58,0
38691781,43859.0,251,8,4829,1,-820903.33,1
54888680,31446.0,283,9,6010,1,3773.14,0
86889622,51976.0,358,11,5411,0,-20527.67,1
9044015,85524.0,450,14,6010,1,6311.02,0
61009235,19500.0,285,9,4829,1,-95226.83,1
73021485,37096.0,369,12,4814,3,-2245.92,1
98012854,33264.0,218,7,4814,3,-2245.92,1
95132309,53303.0,116,3,6010,1,38180.57,0
75169373,64323.0,333,10,5411,0,-19576.97,1
8014460,23187.0,18,0,6010,1,14293.46,0
53854864,42966.0,97,3,4829,1,-195394.67,1
2163249,62134.0,219,7,5499,0,-2964.61,1
36759361,77149.0,237,7,5812,0,-3930.35,0
33175070,41426.0,299,9,5499,0,-1779.66,1
24898411,27640.0,55,1,4814,3,-15721.41,0
81721230,57649.0,256,8,6011,2,-112295.79,1
63109769,0.0,267,8,4121,0,-561.48,1
87252636,46262.0,440,14,6010,1,39438.28,0
11604095,64274.0,1,0,6011,2,-33688.74,0
96575251,44897.0,166,5,4829,1,-67377.47,0
3707094,79694.0,129,4,6010,1,71.87,0
56600804,43843.0,169,5,5261,0,-297785.97,1
60701974,69124.0,332,10,6011,2,-4491.83,0
62693770,76243.0,350,11,4814,3,-44918.32,0
25590548,34670.0,339,11,8999,0,-29906.61,0
65864171,68146.0,356,11,5411,0,-10532.0,1
97077599,78263.0,178,5,4814,3,-2245.92,0
23446972,34819.0,117,3,6011,2,-11229.58,1
70780820,37291.0,339,11,6010,1,46243.41,1
64806636,50221.0,285,9,5411,0,-4078.58,1
24227698,52148.0,190,6,4814,3,-2245.92,0
76043922,35683.0,196,6,6010,1,583.94,0
39122979,37567.0,414,13,5977,0,-7265.54,1
16984655,43815.0,310,10,6011,2,-8983.66,0
20993674,36205.0,349,11,5499,0,-5637.25,0
61483401,66824.0,402,13,5411,0,-572.71,1
20396219,51350.0,28,0,6011,2,-112295.79,0
38648487,55105.0,18,0,6011,4,22459.16,1
73316627,23954.0,120,3,5983,0,-13453.04,1
11724036,54846.0,126,4,6011,2,-22459.16,1
97047880,0.0,321,10,5411,0,-44341.79,1
7286014,54340.0,436,14,4814,3,-224.59,1
21052918,37295.0,25,0,5812,0,-1751.81,0
29175248,52864.0,163,5,5411,0,-6625.45,1
5360260,56504.0,275,9,5311,0,-1063.22,0
57665351,34607.0,239,7,4829,1,-10286.29,0
52658741,53910.0,273,9,6011,2,-44918.32,1
14196903,48224.0,0,0,6011,2,-33688.74,0
18889791,36776.0,238,7,6010,1,3750.68,0
71966532,37712.0,90,2,4814,3,-2245.92,0
65231233,67885.0,81,2,6010,1,1190335.36,0
19101727,56216.0,139,4,6011,2,-2245.92,1
91643970,47942.0,440,14,5411,0,-67152.88,1
62606554,46577.0,74,2,5411,0,-16013.38,1
50392639,27748.0,347,11,5499,0,-5208.73,1
28564573,43804.0,299,9,5499,0,-4312.16,1
49587865,61035.0,174,5,5912,0,-4235.8,1
23940292,0.0,324,10,5964,0,-4338.21,0
57224158,56806.0,337,11,6010,1,8085.3,0
64456915,38719.0,440,14,6010,4,89836.63,0
33175070,52285.0,195,6,4814,3,-1122.96,1
31610451,86340.0,334,11,6011,4,17967.33,0
890531,0.0,3,0,5964,0,-32882.45,0
79435898,54309.0,129,4,5411,0,-3876.68,1
43045496,81199.0,34,1,6011,2,-67377.47,1
96692116,69711.0,286,9,5411,0,-19337.33,1
94422888,77176.0,446,14,8999,0,-1122.96,0
32160059,0.0,223,7,5814,0,-3750.68,1
96203488,72545.0,408,13,5411,0,-17192.49,0
70283901,35358.0,291,9,8999,0,-471.64,1
59901772,44311.0,232,7,5499,0,-1864.11,1
70135813,62187.0,406,13,4829,1,-28478.21,0
38709240,52298.0,175,5,6011,2,-8983.66,1
784488,56626.0,356,11,6011,2,-4491.83,1
27587727,39474.0,171,5,6011,2,-44918.32,1
48463492,42710.0,139,4,5411,0,-660.3,1
80603751,57278.0,258,8,6011,4,22459.16,0
3592058,45927.0,26,0,5499,0,-1280.17,0
53131093,24505.0,72,2,6011,2,-44918.32,0
28434818,25995.0,69,2,8099,0,-22414.24,0
73580357,56067.0,342,11,5411,0,-10072.26,1
63481603,54151.0,284,9,4900,1,-88029.12,1
58283353,63907.0,426,14,6011,2,-22459.16,1
24567813,62440.0,377,12,6011,4,67377.47,1
93741075,40600.0,157,5,5912,0,-17158.8,0
38691781,41705.0,63,2,6010,1,13475.49,0
9144745,36606.0,224,7,6010,1,22459.16,1
27923962,77900.0,378,12,5499,0,-2807.39,0
48555372,36918.0,368,12,6011,2,-89836.63,0
2775618,35232.0,9,0,6011,2,-6737.75,1
54445476,57510.0,98,3,5812,0,-7366.6,1
54888680,4243.0,290,9,6010,1,8781.53,0
75837505,81905.0,105,3,4814,3,-1122.96,0
8467346,51133.0,69,2,4829,5,-56.15,0
29666324,54432.0,445,14,5948,0,-42672.4,0
21376110,57248.0,317,10,4829,1,-74.56,0
91712486,69447.0,359,11,4829,1,-2245.92,0
53423439,58814.0,177,5,6011,2,-22459.16,1
70780820,63049.0,100,3,6010,1,13812.38,0
55326928,47863.0,122,4,4829,1,-256034.4,0
98178300,69822.0,376,12,4814,3,-1122.96,0
62247620,62729.0,437,14,5331,0,-2481.74,0
86337937,72453.0,188,6,6011,2,-11229.58,0
39472448,41668.0,148,4,5943,0,-36642.12,0
21717441,39486.0,48,1,5732,0,-414820.64,0
31167297,0.0,269,8,5411,0,-12674.83,0
70780820,16268.0,433,14,6010,1,16574.86,0
48204560,42433.0,332,10,5411,0,-6468.24,0
86899061,49168.0,89,2,6011,2,-4491.83,1
22818488,0.0,338,11,4814,0,-11229.58,1
44632666,42230.0,112,3,4814,3,-4491.83,0
82127108,56153.0,270,8,4829,1,-157214.1,0
74800099,80476.0,438,14,4814,3,-11229.58,0
24161695,18901.0,190,6,6011,2,-22459.16,0
450407,72801.0,193,6,6010,1,539.02,1
64836990,38480.0,378,12,4814,3,-1122.96,0
62292113,33437.0,282,9,4814,3,-2245.92,1
41951078,59773.0,325,10,5499,0,-11543.11,1
31421357,0.0,264,8,5200,0,-6490.7,0
46882226,67374.0,320,10,6011,2,-161705.94,0
76125828,42805.0,135,4,6011,2,-2245.92,0
65639862,62706.0,328,10,5411,0,-2962.36,1
54372604,42881.0,430,14,5411,0,-44615.12,1
35799252,55072.0,296,9,5499,0,-6993.78,0
25270793,72345.0,255,8,6010,1,14885.03,1
46977616,39871.0,58,1,5411,0,-4022.44,0
3719119,38449.0,434,14,5499,0,-2650.18,1
84086174,39907.0,245,8,4814,3,-4491.83,0
19886336,9409.0,282,9,4814,3,-1122.96,1
34490133,0.0,94,3,5812,0,-9808.59,1
49648180,0.0,228,7,5912,0,-21729.24,0
48015680,42628.0,308,10,6011,2,-65131.56,1
83542934,49044.0,270,8,4829,1,-2162.82,1
48111232,48374.0,4,0,4814,3,-6737.75,0
55137023,79249.0,74,2,4814,3,-6737.75,0
46004739,38267.0,159,5,4814,3,-4401.99,0
60061070,34151.0,344,11,5411,0,-15676.49,1
93010676,64557.0,132,4,5411,0,-14524.11,0
64418922,0.0,369,12,5999,0,-5929.22,0
44719963,58609.0,6,0,4814,3,-17252.23,0
96725385,54969.0,239,7,5699,0,-35934.65,0
8180711,55677.0,446,14,5411,0,-16675.92,0
94754447,35064.0,238,7,4814,3,-2245.92,0
74289663,60791.0,257,8,5411,0,-23829.17,0
97578903,0.0,41,1,5977,0,-2886.0,1
3440764,47058.0,33,1,4814,3,-15721.41,1
47429651,64602.0,307,10,5411,0,-8053.85,1
77226156,74192.0,245,8,4814,3,-2245.92,1
54741237,59810.0,36,1,5499,0,-2695.1,0
86682224,67808.0,345,11,5411,0,-4080.83,1
27932623,63006.0,344,11,4829,5,-112.3,1
82978948,25131.0,49,1,5411,0,-5549.66,0
34211107,67623.0,44,1,5499,0,-7981.98,1
815836,45430.0,215,7,4829,1,-22189.65,0
19110007,56254.0,314,10,5331,0,-13497.95,1
89593527,63169.0,386,12,6011,2,-11229.58,0
44857168,0.0,352,11,4112,0,-60138.89,0
61132751,41846.0,428,14,6011,2,-89836.63,1
15965494,0.0,18,0,7011,6,228874.09,0
11701078,48390.0,127,4,6010,1,9837.11,0
28868771,32707.0,73,2,4814,3,-1122.96,0
95205845,66136.0,305,10,5411,0,-111.17,1
8125810,29551.0,369,12,4814,3,-2245.92,1
45627866,67002.0,333,10,4829,5,-6179.41,1
80902013,69766.0,274,9,4814,3,-1122.96,1
96638154,19547.0,428,14,4814,3,-1122.96,1
86337937,75332.0,86,2,6011,4,26950.99,1
50345259,70305.0,300,9,6011,4,291969.05,1
76770632,67076.0,111,3,6010,1,74115.22,1
36031260,64304.0,147,4,6011,2,-105558.04,1
93636779,74069.0,112,3,4829,1,-50375.89,0
66751696,0.0,270,8,5411,0,-34598.33,0
31236013,50021.0,59,1,5691,0,-13363.2,1
40532686,67969.0,365,12,5411,0,-898.14,1
33393472,39690.0,236,7,4814,3,-2245.92,0
51838392,61889.0,434,14,6011,2,-87590.72,0
41870088,78302.0,426,14,6010,1,3952.81,0
3886317,73239.0,455,15,5331,0,-4806.26,0
29894123,34832.0,188,6,6010,1,50016.54,0
48327988,8559.0,96,3,4814,3,-1122.96,1
61339818,43804.0,383,12,5411,0,-3498.91,0
31072699,77940.0,440,14,5411,0,-4727.65,1
36725209,44251.0,47,1,5641,0,-3548.55,0
87317286,59478.0,312,10,5499,0,-3474.43,0
41564128,84034.0,331,10,4814,3,-2245.92,1
85648406,32664.0,217,7,5814,0,-3256.58,1
70780820,38434.0,319,10,6010,1,6535.61,1
62821040,40543.0,356,11,4814,3,-1122.96,1
93741075,29413.0,304,10,4814,3,-2245.92,0
83228517,61811.0,442,14,7221,0,-5614.79,0
90330427,71068.0,326,10,6011,2,-11229.58,1
53296399,48564.0,425,14,6011,2,-336887.37,0
84948604,44709.0,376,12,5499,0,-7170.09,1
36929618,71569.0,226,7,4814,3,-224.59,0
45421659,23006.0,3,0,6011,2,-89836.63,1
6898820,43265.0,356,11,4829,1,-6737747.32,1
54250959,0.0,72,2,5411,0,-18500.96,1
70930381,60841.0,309,10,4829,1,-1122.96,0
74676188,64730.0,277,9,6011,2,-11229.58,0
79708376,9067.0,117,3,6011,2,-58393.81,0
66078283,57284.0,411,13,5331,0,-4087.57,0
70780820,12938.0,158,5,6010,1,1325.09,1
33344906,67133.0,54,1,5411,0,-1819.19,0
91712486,25572.0,357,11,5411,0,-1491.29,0
61463117,30430.0,208,6,4829,1,-143738.61,0
86377946,37863.0,77,2,4814,3,-22.46,0
17171343,79235.0,425,14,6011,2,-2245.92,0
54186907,57286.0,283,9,6010,1,56147.89,0
38691781,70679.0,359,11,6010,1,10308.75,0
38084,52489.0,405,13,4829,1,-89836.63,0
75600622,17120.0,71,2,5983,0,-8983.66,1
55961571,30164.0,246,8,6010,1,5064.54,0
74262568,64629.0,146,4,5661,0,-6243.65,1
14930512,0.0,240,7,5499,0,-17526.9,0
28550386,43116.0,222,7,4814,3,-1122.96,0
39977171,0.0,376,12,5964,0,-1917.11,0
18812819,55428.0,442,14,5814,0,-11678.76,1
85861930,71950.0,359,11,6010,1,3795.6,1
52929977,59597.0,431,14,4829,1,-134754.95,0
70665012,56663.0,55,1,6010,1,37506.79,0
16359236,70620.0,421,13,5541,0,-13834.84,0
70780820,26022.0,242,7,6010,1,5008.39,0
59866223,56650.0,386,12,5999,0,-13137.26,1
38714155,0.0,88,2,7995,0,-3368.87,1
84712006,83807.0,389,12,6010,1,7546.28,0
73605230,69066.0,236,7,4814,3,-1527.22,1
68310946,33070.0,337,11,4814,3,-7860.71,1
5005306,29530.0,385,12,6010,1,22459.16,0
86053380,26415.0,356,11,5999,0,-5772.0,1
95074221,0.0,243,8,6011,2,-100331.57,0
27360511,43928.0,251,8,4829,1,-561478.94,1
23513295,32743.0,38,1,4814,3,-1122.96,1
79620564,47624.0,13,0,6011,2,-44918.32,0
75846272,61587.0,300,9,5411,0,-7062.73,0
87451106,40920.0,349,11,6011,4,179673.26,0
45745541,41311.0,400,13,4829,1,-8251.49,1
44676756,35314.0,436,14,4112,0,-29423.74,0
76043922,77895.0,358,11,6010,1,426.72,0
16563089,31037.0,393,12,4829,1,-224.59,0
86893722,53065.0,19,0,5499,0,-1778.99,1
96279007,73346.0,148,4,6011,2,-17967.33,1
54186907,36162.0,130,4,6010,1,19314.88,1
31930464,60463.0,152,5,4814,3,-2245.92,0
95015222,26079.0,343,11,6011,2,-24705.07,1
58283353,66546.0,38,1,6011,4,15721.41,1
95150782,20589.0,291,9,6011,2,-134754.95,1
65995806,20591.0,398,13,6011,5,-8759.07,1
44018988,49006.0,183,6,4814,3,-2245.92,0
493506,0.0,78,2,5814,0,-6333.48,0
2428102,33508.0,273,9,6011,2,-11229.58,0
62863030,0.0,38,1,5411,0,-4232.65,1
6085926,42615.0,278,9,6011,2,-22459.16,0
40980777,28163.0,447,14,4829,1,-12622.05,1
81058555,48489.0,201,6,4829,5,-898.37,1
17293191,12688.0,288,9,4814,3,-6737.75,1
46534625,37045.0,398,13,7311,0,-4469.37,0
95801693,72069.0,413,13,5411,0,-34452.35,0
76348095,37927.0,442,14,5499,0,-3728.22,1
84826852,80261.0,113,3,6010,1,39275.68,1
70302931,21581.0,327,10,5999,0,-1617.06,1
2163249,7109.0,78,2,4829,5,-1347.55,1
34757571,39882.0,267,8,6011,2,-226837.49,0
41600750,71496.0,208,6,5411,0,-1578.88,1
45745541,63217.0,445,14,6010,1,2556.98,0
